"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"community",2020,"Hospital one","South","Urology","Male","K.050-054",280397
"community",2020,"Hospital one","South","Urology","Male","L.055-059",379545
"community",2020,"Hospital one","South","Urology","Male","M.060-064",356510
"community",2020,"Hospital one","South","Urology","Male","N.065-069",416572
"community",2020,"Hospital one","South","Urology","Male","O.070-074",504507
"community",2020,"Hospital one","South","Urology","Male","P.075-079",486866
"community",2020,"Hospital one","South","Urology","Male","Q.080-084",363898
"community",2020,"Hospital one","South","Urology","Male","R.085+",384636
"community",2020,"Hospital one","East","Cardiology","Female","A.000-004",188316
"community",2020,"Hospital one","East","Cardiology","Female","B.005-009",136879
"community",2020,"Hospital one","East","Cardiology","Female","C.010-014",161163
"community",2020,"Hospital one","East","Cardiology","Female","D.015-019",153459
"community",2020,"Hospital one","East","Cardiology","Female","E.020-024",140866
"community",2020,"Hospital one","East","Cardiology","Female","F.025-029",168290
"community",2020,"Hospital one","East","Cardiology","Female","G.030-034",245154
"community",2020,"Hospital one","East","Cardiology","Female","H.035-039",245342
"community",2020,"Hospital one","East","Cardiology","Female","I.040-044",236105
"community",2020,"Hospital one","East","Cardiology","Female","J.045-049",358859
"community",2020,"Hospital one","East","Cardiology","Female","K.050-054",442134
"community",2020,"Hospital one","East","Cardiology","Female","L.055-059",522609
"community",2020,"Hospital one","East","Cardiology","Female","M.060-064",525222
"community",2020,"Hospital one","East","Cardiology","Female","N.065-069",687245
"community",2020,"Hospital one","East","Cardiology","Female","O.070-074",917027
"community",2020,"Hospital one","East","Cardiology","Female","P.075-079",822003
"community",2020,"Hospital one","East","Cardiology","Female","Q.080-084",440833
"community",2020,"Hospital one","East","Cardiology","Female","R.085+",563336
"community",2020,"Hospital one","East","Cardiology","Male","A.000-004",173632
"community",2020,"Hospital one","East","Cardiology","Male","B.005-009",145993
"community",2020,"Hospital one","East","Cardiology","Male","C.010-014",159590
"community",2020,"Hospital one","East","Cardiology","Male","D.015-019",152894
"community",2020,"Hospital one","East","Cardiology","Male","E.020-024",131532
"community",2020,"Hospital one","East","Cardiology","Male","F.025-029",207806
"community",2020,"Hospital one","East","Cardiology","Male","G.030-034",204135
"community",2020,"Hospital one","East","Cardiology","Male","H.035-039",274421
"community",2020,"Hospital one","East","Cardiology","Male","I.040-044",299772
"community",2020,"Hospital one","East","Cardiology","Male","J.045-049",344919
"community",2020,"Hospital one","East","Cardiology","Male","K.050-054",455910
"community",2020,"Hospital one","East","Cardiology","Male","L.055-059",470037
"community",2020,"Hospital one","East","Cardiology","Male","M.060-064",543497
"community",2020,"Hospital one","East","Cardiology","Male","N.065-069",702444
"community",2020,"Hospital one","East","Cardiology","Male","O.070-074",786297
"community",2020,"Hospital one","East","Cardiology","Male","P.075-079",661067
"community",2020,"Hospital one","East","Cardiology","Male","Q.080-084",688412
"community",2020,"Hospital one","East","Cardiology","Male","R.085+",568328
"community",2020,"Hospital one","East","Dermatology","Female","A.000-004",218395
"community",2020,"Hospital one","East","Dermatology","Female","B.005-009",197076
"community",2020,"Hospital one","East","Dermatology","Female","C.010-014",191464
"community",2020,"Hospital one","East","Dermatology","Female","D.015-019",173037
"community",2020,"Hospital one","East","Dermatology","Female","E.020-024",155389
"community",2020,"Hospital one","East","Dermatology","Female","F.025-029",203688
"community",2020,"Hospital one","East","Dermatology","Female","G.030-034",263901
"community",2020,"Hospital one","East","Dermatology","Female","H.035-039",275795
"community",2020,"Hospital one","East","Dermatology","Female","I.040-044",279093
"community",2020,"Hospital one","East","Dermatology","Female","J.045-049",394242
"community",2020,"Hospital one","East","Dermatology","Female","K.050-054",528789
"community",2020,"Hospital one","East","Dermatology","Female","L.055-059",528372
"community",2020,"Hospital one","East","Dermatology","Female","M.060-064",567856
"community",2020,"Hospital one","East","Dermatology","Female","N.065-069",756287
"community",2020,"Hospital one","East","Dermatology","Female","O.070-074",877843
"community",2020,"Hospital one","East","Dermatology","Female","P.075-079",874226
"community",2020,"Hospital one","East","Dermatology","Female","Q.080-084",686128
"community",2020,"Hospital one","East","Dermatology","Female","R.085+",562012
"community",2020,"Hospital one","East","Dermatology","Male","A.000-004",170565
"community",2020,"Hospital one","East","Dermatology","Male","B.005-009",154698
"community",2020,"Hospital one","East","Dermatology","Male","C.010-014",183156
"community",2020,"Hospital one","East","Dermatology","Male","D.015-019",154781
"community",2020,"Hospital one","East","Dermatology","Male","E.020-024",163375
"community",2020,"Hospital one","East","Dermatology","Male","F.025-029",175782
"community",2020,"Hospital one","East","Dermatology","Male","G.030-034",260489
"community",2020,"Hospital one","East","Dermatology","Male","H.035-039",294975
"community",2020,"Hospital one","East","Dermatology","Male","I.040-044",352501
"community",2020,"Hospital one","East","Dermatology","Male","J.045-049",341155
"community",2020,"Hospital one","East","Dermatology","Male","K.050-054",525110
"community",2020,"Hospital one","East","Dermatology","Male","L.055-059",691965
"community",2020,"Hospital one","East","Dermatology","Male","M.060-064",584322
"community",2020,"Hospital one","East","Dermatology","Male","N.065-069",693201
"community",2020,"Hospital one","East","Dermatology","Male","O.070-074",1029848
"community",2020,"Hospital one","East","Dermatology","Male","P.075-079",786110
"community",2020,"Hospital one","East","Dermatology","Male","Q.080-084",709818
"community",2020,"Hospital one","East","Dermatology","Male","R.085+",553905
"community",2020,"Hospital one","East","Diabetes","Female","A.000-004",67634
"community",2020,"Hospital one","East","Diabetes","Female","B.005-009",81010
"community",2020,"Hospital one","East","Diabetes","Female","C.010-014",55531
"community",2020,"Hospital one","East","Diabetes","Female","D.015-019",67995
"community",2020,"Hospital one","East","Diabetes","Female","E.020-024",62279
"community",2020,"Hospital one","East","Diabetes","Female","F.025-029",67372
"community",2020,"Hospital one","East","Diabetes","Female","G.030-034",107587
"community",2020,"Hospital one","East","Diabetes","Female","H.035-039",91149
"community",2020,"Hospital one","East","Diabetes","Female","I.040-044",108380
"community",2020,"Hospital one","East","Diabetes","Female","J.045-049",176487
"community",2020,"Hospital one","East","Diabetes","Female","K.050-054",167775
"community",2020,"Hospital one","East","Diabetes","Female","L.055-059",232015
"community",2020,"Hospital one","East","Diabetes","Female","M.060-064",282767
"community",2020,"Hospital one","East","Diabetes","Female","N.065-069",275360
"community",2020,"Hospital one","East","Diabetes","Female","O.070-074",335470
"community",2020,"Hospital one","East","Diabetes","Female","P.075-079",306698
"community",2020,"Hospital one","East","Diabetes","Female","Q.080-084",228268
"community",2020,"Hospital one","East","Diabetes","Female","R.085+",224164
"community",2020,"Hospital one","East","Diabetes","Male","A.000-004",69053
"community",2020,"Hospital one","East","Diabetes","Male","B.005-009",63156
"community",2020,"Hospital one","East","Diabetes","Male","C.010-014",81561
"community",2020,"Hospital one","East","Diabetes","Male","D.015-019",54581
"community",2020,"Hospital one","East","Diabetes","Male","E.020-024",67848
"community",2020,"Hospital one","East","Diabetes","Male","F.025-029",88459
"community",2020,"Hospital one","East","Diabetes","Male","G.030-034",91101
"community",2020,"Hospital one","East","Diabetes","Male","H.035-039",99100
"community",2020,"Hospital one","East","Diabetes","Male","I.040-044",97978
"community",2020,"Hospital one","East","Diabetes","Male","J.045-049",150048
"community",2020,"Hospital one","East","Diabetes","Male","K.050-054",168522
"community",2020,"Hospital one","East","Diabetes","Male","L.055-059",221934
"community",2020,"Hospital one","East","Diabetes","Male","M.060-064",243868
"community",2020,"Hospital one","East","Diabetes","Male","N.065-069",298212
"community",2020,"Hospital one","East","Diabetes","Male","O.070-074",268575
"community",2020,"Hospital one","East","Diabetes","Male","P.075-079",324774
"community",2020,"Hospital one","East","Diabetes","Male","Q.080-084",219130
"community",2020,"Hospital one","East","Diabetes","Male","R.085+",220354
"community",2020,"Hospital one","East","Respiratory","Female","A.000-004",32041
"community",2020,"Hospital one","East","Respiratory","Female","B.005-009",27326
"community",2020,"Hospital one","East","Respiratory","Female","C.010-014",28921
"community",2020,"Hospital one","East","Respiratory","Female","D.015-019",34242
"community",2020,"Hospital one","East","Respiratory","Female","E.020-024",32488
"community",2020,"Hospital one","East","Respiratory","Female","F.025-029",34326
"community",2020,"Hospital one","East","Respiratory","Female","G.030-034",44863
"community",2020,"Hospital one","East","Respiratory","Female","H.035-039",51339
"community",2020,"Hospital one","East","Respiratory","Female","I.040-044",66119
"community",2020,"Hospital one","East","Respiratory","Female","J.045-049",84924
"community",2020,"Hospital one","East","Respiratory","Female","K.050-054",104189
"community",2020,"Hospital one","East","Respiratory","Female","L.055-059",109528
"community",2020,"Hospital one","East","Respiratory","Female","M.060-064",117291
"community",2020,"Hospital one","East","Respiratory","Female","N.065-069",118998
"community",2020,"Hospital one","East","Respiratory","Female","O.070-074",147809
"community",2020,"Hospital one","East","Respiratory","Female","P.075-079",134097
"community",2020,"Hospital one","East","Respiratory","Female","Q.080-084",125320
"community",2020,"Hospital one","East","Respiratory","Female","R.085+",117153
"community",2020,"Hospital one","East","Respiratory","Male","A.000-004",38720
"community",2020,"Hospital one","East","Respiratory","Male","B.005-009",33951
"community",2020,"Hospital one","East","Respiratory","Male","C.010-014",36457
"community",2020,"Hospital one","East","Respiratory","Male","D.015-019",29542
"community",2020,"Hospital one","East","Respiratory","Male","E.020-024",35955
"community",2020,"Hospital one","East","Respiratory","Male","F.025-029",34683
"community",2020,"Hospital one","East","Respiratory","Male","G.030-034",49775
"community",2020,"Hospital one","East","Respiratory","Male","H.035-039",46937
"community",2020,"Hospital one","East","Respiratory","Male","I.040-044",57183
