"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"acute",2020,"Hospital one","South","Urology","Female","O.070-074",109878
"acute",2020,"Hospital one","South","Urology","Female","P.075-079",82628
"acute",2020,"Hospital one","South","Urology","Female","Q.080-084",79915
"acute",2020,"Hospital one","South","Urology","Female","R.085+",64619
"acute",2020,"Hospital one","South","Urology","Male","A.000-004",23702
"acute",2020,"Hospital one","South","Urology","Male","B.005-009",20083
"acute",2020,"Hospital one","South","Urology","Male","C.010-014",19560
"acute",2020,"Hospital one","South","Urology","Male","D.015-019",18754
"acute",2020,"Hospital one","South","Urology","Male","E.020-024",21684
"acute",2020,"Hospital one","South","Urology","Male","F.025-029",25978
"acute",2020,"Hospital one","South","Urology","Male","G.030-034",26583
"acute",2020,"Hospital one","South","Urology","Male","H.035-039",35294
"acute",2020,"Hospital one","South","Urology","Male","I.040-044",37573
"acute",2020,"Hospital one","South","Urology","Male","J.045-049",37660
"acute",2020,"Hospital one","South","Urology","Male","K.050-054",56079
"acute",2020,"Hospital one","South","Urology","Male","L.055-059",75909
"acute",2020,"Hospital one","South","Urology","Male","M.060-064",71302
"acute",2020,"Hospital one","South","Urology","Male","N.065-069",83314
"acute",2020,"Hospital one","South","Urology","Male","O.070-074",100901
"acute",2020,"Hospital one","South","Urology","Male","P.075-079",97373
"acute",2020,"Hospital one","South","Urology","Male","Q.080-084",72780
"acute",2020,"Hospital one","South","Urology","Male","R.085+",76927
"acute",2020,"Hospital one","East","Cardiology","Female","A.000-004",37663
"acute",2020,"Hospital one","East","Cardiology","Female","B.005-009",27376
"acute",2020,"Hospital one","East","Cardiology","Female","C.010-014",32233
"acute",2020,"Hospital one","East","Cardiology","Female","D.015-019",30692
"acute",2020,"Hospital one","East","Cardiology","Female","E.020-024",28173
"acute",2020,"Hospital one","East","Cardiology","Female","F.025-029",33658
"acute",2020,"Hospital one","East","Cardiology","Female","G.030-034",49031
"acute",2020,"Hospital one","East","Cardiology","Female","H.035-039",49068
"acute",2020,"Hospital one","East","Cardiology","Female","I.040-044",47221
"acute",2020,"Hospital one","East","Cardiology","Female","J.045-049",71772
"acute",2020,"Hospital one","East","Cardiology","Female","K.050-054",88427
"acute",2020,"Hospital one","East","Cardiology","Female","L.055-059",104522
"acute",2020,"Hospital one","East","Cardiology","Female","M.060-064",105044
"acute",2020,"Hospital one","East","Cardiology","Female","N.065-069",137449
"acute",2020,"Hospital one","East","Cardiology","Female","O.070-074",183405
"acute",2020,"Hospital one","East","Cardiology","Female","P.075-079",164401
"acute",2020,"Hospital one","East","Cardiology","Female","Q.080-084",88167
"acute",2020,"Hospital one","East","Cardiology","Female","R.085+",112667
"acute",2020,"Hospital one","East","Cardiology","Male","A.000-004",34726
"acute",2020,"Hospital one","East","Cardiology","Male","B.005-009",29199
"acute",2020,"Hospital one","East","Cardiology","Male","C.010-014",31918
"acute",2020,"Hospital one","East","Cardiology","Male","D.015-019",30579
"acute",2020,"Hospital one","East","Cardiology","Male","E.020-024",26306
"acute",2020,"Hospital one","East","Cardiology","Male","F.025-029",41561
"acute",2020,"Hospital one","East","Cardiology","Male","G.030-034",40827
"acute",2020,"Hospital one","East","Cardiology","Male","H.035-039",54884
"acute",2020,"Hospital one","East","Cardiology","Male","I.040-044",59954
"acute",2020,"Hospital one","East","Cardiology","Male","J.045-049",68984
"acute",2020,"Hospital one","East","Cardiology","Male","K.050-054",91182
"acute",2020,"Hospital one","East","Cardiology","Male","L.055-059",94007
"acute",2020,"Hospital one","East","Cardiology","Male","M.060-064",108699
"acute",2020,"Hospital one","East","Cardiology","Male","N.065-069",140489
"acute",2020,"Hospital one","East","Cardiology","Male","O.070-074",157259
"acute",2020,"Hospital one","East","Cardiology","Male","P.075-079",132213
"acute",2020,"Hospital one","East","Cardiology","Male","Q.080-084",137682
"acute",2020,"Hospital one","East","Cardiology","Male","R.085+",113666
"acute",2020,"Hospital one","East","Dermatology","Female","A.000-004",43679
"acute",2020,"Hospital one","East","Dermatology","Female","B.005-009",39415
"acute",2020,"Hospital one","East","Dermatology","Female","C.010-014",38293
"acute",2020,"Hospital one","East","Dermatology","Female","D.015-019",34607
"acute",2020,"Hospital one","East","Dermatology","Female","E.020-024",31078
"acute",2020,"Hospital one","East","Dermatology","Female","F.025-029",40738
"acute",2020,"Hospital one","East","Dermatology","Female","G.030-034",52780
"acute",2020,"Hospital one","East","Dermatology","Female","H.035-039",55159
"acute",2020,"Hospital one","East","Dermatology","Female","I.040-044",55819
"acute",2020,"Hospital one","East","Dermatology","Female","J.045-049",78848
"acute",2020,"Hospital one","East","Dermatology","Female","K.050-054",105758
"acute",2020,"Hospital one","East","Dermatology","Female","L.055-059",105674
"acute",2020,"Hospital one","East","Dermatology","Female","M.060-064",113571
"acute",2020,"Hospital one","East","Dermatology","Female","N.065-069",151257
"acute",2020,"Hospital one","East","Dermatology","Female","O.070-074",175569
"acute",2020,"Hospital one","East","Dermatology","Female","P.075-079",174845
"acute",2020,"Hospital one","East","Dermatology","Female","Q.080-084",137226
"acute",2020,"Hospital one","East","Dermatology","Female","R.085+",112402
"acute",2020,"Hospital one","East","Dermatology","Male","A.000-004",34113
"acute",2020,"Hospital one","East","Dermatology","Male","B.005-009",30940
"acute",2020,"Hospital one","East","Dermatology","Male","C.010-014",36631
"acute",2020,"Hospital one","East","Dermatology","Male","D.015-019",30956
"acute",2020,"Hospital one","East","Dermatology","Male","E.020-024",32675
"acute",2020,"Hospital one","East","Dermatology","Male","F.025-029",35156
"acute",2020,"Hospital one","East","Dermatology","Male","G.030-034",52098
"acute",2020,"Hospital one","East","Dermatology","Male","H.035-039",58995
"acute",2020,"Hospital one","East","Dermatology","Male","I.040-044",70500
"acute",2020,"Hospital one","East","Dermatology","Male","J.045-049",68231
"acute",2020,"Hospital one","East","Dermatology","Male","K.050-054",105022
"acute",2020,"Hospital one","East","Dermatology","Male","L.055-059",138393
"acute",2020,"Hospital one","East","Dermatology","Male","M.060-064",116864
"acute",2020,"Hospital one","East","Dermatology","Male","N.065-069",138640
"acute",2020,"Hospital one","East","Dermatology","Male","O.070-074",205970
"acute",2020,"Hospital one","East","Dermatology","Male","P.075-079",157222
"acute",2020,"Hospital one","East","Dermatology","Male","Q.080-084",141964
"acute",2020,"Hospital one","East","Dermatology","Male","R.085+",110781
"acute",2020,"Hospital one","East","Diabetes","Female","A.000-004",13527
"acute",2020,"Hospital one","East","Diabetes","Female","B.005-009",16202
"acute",2020,"Hospital one","East","Diabetes","Female","C.010-014",11106
"acute",2020,"Hospital one","East","Diabetes","Female","D.015-019",13599
"acute",2020,"Hospital one","East","Diabetes","Female","E.020-024",12456
"acute",2020,"Hospital one","East","Diabetes","Female","F.025-029",13474
"acute",2020,"Hospital one","East","Diabetes","Female","G.030-034",21517
"acute",2020,"Hospital one","East","Diabetes","Female","H.035-039",18230
"acute",2020,"Hospital one","East","Diabetes","Female","I.040-044",21676
"acute",2020,"Hospital one","East","Diabetes","Female","J.045-049",35297
"acute",2020,"Hospital one","East","Diabetes","Female","K.050-054",33555
"acute",2020,"Hospital one","East","Diabetes","Female","L.055-059",46403
"acute",2020,"Hospital one","East","Diabetes","Female","M.060-064",56553
"acute",2020,"Hospital one","East","Diabetes","Female","N.065-069",55072
"acute",2020,"Hospital one","East","Diabetes","Female","O.070-074",67094
"acute",2020,"Hospital one","East","Diabetes","Female","P.075-079",61340
"acute",2020,"Hospital one","East","Diabetes","Female","Q.080-084",45654
"acute",2020,"Hospital one","East","Diabetes","Female","R.085+",44833
"acute",2020,"Hospital one","East","Diabetes","Male","A.000-004",13811
"acute",2020,"Hospital one","East","Diabetes","Male","B.005-009",12631
"acute",2020,"Hospital one","East","Diabetes","Male","C.010-014",16312
"acute",2020,"Hospital one","East","Diabetes","Male","D.015-019",10916
"acute",2020,"Hospital one","East","Diabetes","Male","E.020-024",13570
"acute",2020,"Hospital one","East","Diabetes","Male","F.025-029",17692
"acute",2020,"Hospital one","East","Diabetes","Male","G.030-034",18220
"acute",2020,"Hospital one","East","Diabetes","Male","H.035-039",19820
"acute",2020,"Hospital one","East","Diabetes","Male","I.040-044",19596
"acute",2020,"Hospital one","East","Diabetes","Male","J.045-049",30010
"acute",2020,"Hospital one","East","Diabetes","Male","K.050-054",33704
"acute",2020,"Hospital one","East","Diabetes","Male","L.055-059",44387
"acute",2020,"Hospital one","East","Diabetes","Male","M.060-064",48774
"acute",2020,"Hospital one","East","Diabetes","Male","N.065-069",59642
"acute",2020,"Hospital one","East","Diabetes","Male","O.070-074",53715
"acute",2020,"Hospital one","East","Diabetes","Male","P.075-079",64955
"acute",2020,"Hospital one","East","Diabetes","Male","Q.080-084",43826
"acute",2020,"Hospital one","East","Diabetes","Male","R.085+",44071
"acute",2020,"Hospital one","East","Respiratory","Female","A.000-004",6408
"acute",2020,"Hospital one","East","Respiratory","Female","B.005-009",5465
"acute",2020,"Hospital one","East","Respiratory","Female","C.010-014",5784
"acute",2020,"Hospital one","East","Respiratory","Female","D.015-019",6848
"acute",2020,"Hospital one","East","Respiratory","Female","E.020-024",6498
"acute",2020,"Hospital one","East","Respiratory","Female","F.025-029",6865
"acute",2020,"Hospital one","East","Respiratory","Female","G.030-034",8973
"acute",2020,"Hospital one","East","Respiratory","Female","H.035-039",10268
"acute",2020,"Hospital one","East","Respiratory","Female","I.040-044",13224
"acute",2020,"Hospital one","East","Respiratory","Female","J.045-049",16985
"acute",2020,"Hospital one","East","Respiratory","Female","K.050-054",20838
"acute",2020,"Hospital one","East","Respiratory","Female","L.055-059",21906
"acute",2020,"Hospital one","East","Respiratory","Female","M.060-064",23458
"acute",2020,"Hospital one","East","Respiratory","Female","N.065-069",23800
"acute",2020,"Hospital one","East","Respiratory","Female","O.070-074",29562
"acute",2020,"Hospital one","East","Respiratory","Female","P.075-079",26819
"acute",2020,"Hospital one","East","Respiratory","Female","Q.080-084",25064
"acute",2020,"Hospital one","East","Respiratory","Female","R.085+",23431
"acute",2020,"Hospital one","East","Respiratory","Male","A.000-004",7744
"acute",2020,"Hospital one","East","Respiratory","Male","B.005-009",6790
"acute",2020,"Hospital one","East","Respiratory","Male","C.010-014",7291
"acute",2020,"Hospital one","East","Respiratory","Male","D.015-019",5908
"acute",2020,"Hospital one","East","Respiratory","Male","E.020-024",7191
"acute",2020,"Hospital one","East","Respiratory","Male","F.025-029",6937
"acute",2020,"Hospital one","East","Respiratory","Male","G.030-034",9955
"acute",2020,"Hospital one","East","Respiratory","Male","H.035-039",9387
"acute",2020,"Hospital one","East","Respiratory","Male","I.040-044",11437
"acute",2020,"Hospital one","East","Respiratory","Male","J.045-049",15109
"acute",2020,"Hospital one","East","Respiratory","Male","K.050-054",20410
"acute",2020,"Hospital one","East","Respiratory","Male","L.055-059",25774
"acute",2020,"Hospital one","East","Respiratory","Male","M.060-064",21238
"acute",2020,"Hospital one","East","Respiratory","Male","N.065-069",32161
"acute",2020,"Hospital one","East","Respiratory","Male","O.070-074",35148
"acute",2020,"Hospital one","East","Respiratory","Male","P.075-079",32673
"acute",2020,"Hospital one","East","Respiratory","Male","Q.080-084",22013
"acute",2020,"Hospital one","East","Respiratory","Male","R.085+",25315
"acute",2020,"Hospital one","East","Rheumatology","Female","A.000-004",25831
"acute",2020,"Hospital one","East","Rheumatology","Female","B.005-009",23225
"acute",2020,"Hospital one","East","Rheumatology","Female","C.010-014",29288
"acute",2020,"Hospital one","East","Rheumatology","Female","D.015-019",22110
"acute",2020,"Hospital one","East","Rheumatology","Female","E.020-024",22539
"acute",2020,"Hospital one","East","Rheumatology","Female","F.025-029",24456
"acute",2020,"Hospital one","East","Rheumatology","Female","G.030-034",32211
"acute",2020,"Hospital one","East","Rheumatology","Female","H.035-039",32536
"acute",2020,"Hospital one","East","Rheumatology","Female","I.040-044",43483
"acute",2020,"Hospital one","East","Rheumatology","Female","J.045-049",55112
"acute",2020,"Hospital one","East","Rheumatology","Female","K.050-054",80787
"acute",2020,"Hospital one","East","Rheumatology","Female","L.055-059",86334
"acute",2020,"Hospital one","East","Rheumatology","Female","M.060-064",84476
"acute",2020,"Hospital one","East","Rheumatology","Female","N.065-069",93697
"acute",2020,"Hospital one","East","Rheumatology","Female","O.070-074",115988
"acute",2020,"Hospital one","East","Rheumatology","Female","P.075-079",123880
"acute",2020,"Hospital one","East","Rheumatology","Female","Q.080-084",77548
"acute",2020,"Hospital one","East","Rheumatology","Female","R.085+",83784
"acute",2020,"Hospital one","East","Rheumatology","Male","A.000-004",28820
"acute",2020,"Hospital one","East","Rheumatology","Male","B.005-009",23558
"acute",2020,"Hospital one","East","Rheumatology","Male","C.010-014",23183
"acute",2020,"Hospital one","East","Rheumatology","Male","D.015-019",22884
"acute",2020,"Hospital one","East","Rheumatology","Male","E.020-024",25220
"acute",2020,"Hospital one","East","Rheumatology","Male","F.025-029",27673
"acute",2020,"Hospital one","East","Rheumatology","Male","G.030-034",38579
"acute",2020,"Hospital one","East","Rheumatology","Male","H.035-039",30704
